sigl,cellid,enbrnc,lcid,xarfcn,unit,band,fc,asu,signal,lat,lon,acc,bearing,alt,rsrq,rssnr,ss,ta,Temperature,Dew Point,Humidity,WindSpeed,WindGust,Pressure,Precip
4,9087500,35498,12,876,13,2,1957.6,45,-95,39.0497157,-94.5866248,6.4,182.9,244.3,-11,9.8,25,-1,80.5,70.5,71.5,19.5,30,28.86,0
3,9087500,35498,12,876,13,2,1957.6,41,-99,39.0491947,-94.5866352,8.6,183.9,244.3,-11,6.4,22,6,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,48,-92,39.0490553,-94.5865945,8.6,181.2,244.3,-15,12.2,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,48,-92,39.0492937,-94.586581,8.6,334.6,242.6,-15,5.6,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,50,-90,39.0492765,-94.5865982,16.2,228.5,240.8,-15,16.2,28,5,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,51,-89,39.0492709,-94.586597,7.5,207.5,241.7,-13,4,28,5,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,51,-89,39.0490967,-94.586619,20.3,181.1,241.8,-13,8.8,28,5,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,47,-93,39.0486811,-94.5866215,7.5,181,241.8,-15,1.6,27,6,80.5,70.5,71.5,19.5,30,28.86,0
4,9087500,35498,12,876,13,2,1957.6,47,-93,39.0479675,-94.5866861,6.4,182,241.8,-15,-8.2,27,6,80.5,70.5,71.5,19.5,30,28.86,0
3,9087500,35498,12,876,13,2,1957.6,38,-102,39.0473562,-94.5867339,9.6,184.9,241.8,-14,10.8,22,6,80.5,70.5,71.5,19.5,30,28.86,0
3,9087500,35498,12,876,13,2,1957.6,38,-102,39.0467704,-94.5867824,9.6,180.3,241.8,-14,9.2,22,6,80.5,70.5,71.5,19.5,30,28.86,0
3,9087500,35498,12,876,13,2,1957.6,38,-102,39.0461995,-94.586782,11.8,185.7,241.8,-14,13,22,6,80.5,70.5,71.5,19.5,30,28.86,0
4,9844235,38454,11,876,249,2,1957.6,45,-95,39.0457081,-94.5868714,9.6,178.6,241.8,-16,6.4,26,6,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,52,-88,39.0450581,-94.586842,5.4,179,245.7,-12,-1.8,28,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,55,-85,39.0444341,-94.5868381,6.4,179,245.7,-20,1.4,31,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,55,-85,39.0436685,-94.5868598,8.6,181.9,245.7,-20,5.4,31,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,67,-73,39.0425867,-94.5870499,9.6,180.6,245.7,-14,12,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,67,-73,39.042281,-94.5872706,19,226,245.7,-14,7,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,67,-73,39.0421902,-94.5876282,7.5,263.2,245.7,-16,-0.6,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,70,-70,39.0421803,-94.5880055,6.4,235.3,245.7,-14,12,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,67,-73,39.0419063,-94.5883196,8.6,190.3,220.1,-9,2.4,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,67,-73,39.0415293,-94.5882587,11.8,174,220.1,-9,2.4,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,57,-83,39.0415834,-94.5881296,9.6,74.4,220.3,-13,12.4,31,2,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,55,-85,39.0415268,-94.5881216,8.6,175,221.2,-11,2,30,2,80.5,70.5,71.5,19.5,30,28.86,0
4,10118667,39526,11,876,462,2,1957.6,55,-85,39.0409542,-94.5881145,7.5,180.9,221.2,-11,-1.8,30,2,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,60,-80,39.0402681,-94.5881856,5.9,185.8,239.5,-15,5.4,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,67,-73,39.0401412,-94.5882169,7.5,186.7,239.5,-11,16.4,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,67,-73,39.040255,-94.5882503,77.1,344.1,228.1,-11,8.2,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,60,-80,39.0402064,-94.5882299,9.6,161.7,228.1,-12,6,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,64,-76,39.0402085,-94.5882367,8.9,229.8,227.7,-12,15,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,64,-76,39.0401672,-94.5879143,10.7,98.1,227.7,-12,10.8,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,58,-82,39.0399314,-94.5872233,8.6,129.9,227.7,-8,11,30,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,57,-83,39.0397563,-94.587182,10,178.2,230.9,-15,3.8,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,57,-83,39.039464,-94.5871996,12.9,181.9,230.8,-15,11.6,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,57,-83,39.0391178,-94.5872028,13.9,182,230.8,-15,-3.2,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,9844236,38454,12,876,70,2,1957.6,52,-88,39.0385766,-94.5872646,9.6,187.5,230.8,-16,5.6,30,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118669,39526,13,876,332,2,1957.6,58,-82,39.0382738,-94.5873624,9.6,192.1,230.8,-14,7.4,31,1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,63,-77,39.038274,-94.5873718,10.7,194.8,230.8,-15,-0.4,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,63,-77,39.0381972,-94.5873751,12.7,176,230.8,-15,4.8,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,10118669,39526,13,876,332,2,1957.6,66,-74,39.03819,-94.5873378,17.4,155.9,230.8,-10,6.6,31,2,80.5,70.5,71.5,19.5,30,28.86,0
4,10118669,39526,13,876,332,2,1957.6,66,-74,39.0381555,-94.587338,9.9,187.1,230.8,-10,6.6,31,2,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,66,-74,39.0377831,-94.5873099,8.6,183.6,248.1,-8,10.6,31,3,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,49,-91,39.0369901,-94.5872293,11.8,182.6,246.8,-11,-0.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,49,-91,39.0367744,-94.5872741,8.6,185.5,236.2,-11,-0.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,50,-90,39.0364817,-94.5872959,8.6,182,228.8,-14,13,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670667,100276,11,876,387,2,1957.6,50,-90,39.0359441,-94.5872745,9.6,174.2,228.8,-14,6.4,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,48,-92,39.0351392,-94.5873813,9.1,180.5,228.8,-13,8.6,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,58,-82,39.0349188,-94.587354,18.8,165.4,238.3,-14,-3.4,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,10118669,39526,13,876,332,2,1957.6,52,-88,39.0348117,-94.5869938,9.6,108.8,238.3,-16,-4.6,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,10118669,39526,13,876,332,2,1957.6,52,-88,39.0348372,-94.5870068,12.2,314.9,238,-16,-4.6,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,51,-89,39.0348681,-94.5868773,12.6,97.9,238.3,-16,6.6,30,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,51,-89,39.0348038,-94.5862062,8.6,93.1,238.3,-16,4.4,30,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,47,-93,39.0347531,-94.5850359,7.5,94.9,238.3,-16,2.2,28,7,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,47,-93,39.0347318,-94.5845023,7.5,92.1,238.3,-16,-2.4,28,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,51,-89,39.0347374,-94.5842949,6.4,91.2,238.3,-15,0,30,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,56,-84,39.0347565,-94.5843954,5.3,286.2,238.3,-13,1.6,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,56,-84,39.0347534,-94.5844146,11.9,262.6,238.3,-13,1.6,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,55,-85,39.0347227,-94.5843451,9.6,117.2,227.9,-11,3,30,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,55,-85,39.03428,-94.584359,9.6,175.9,227.9,-11,2.8,30,5,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,52,-88,39.0332905,-94.5842645,10.2,177.9,227.9,-11,-4.4,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,44,-96,39.0327883,-94.5842719,7.5,176.1,227.9,-16,5,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,10118668,39526,12,876,52,2,1957.6,44,-96,39.0322258,-94.5842418,18.8,177,224.9,-16,-1.2,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.0322023,-94.5842357,9.2,320.7,224.9,-9,9.2,25,5,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.0322677,-94.5842886,39.7,351.9,226.2,-9,-0.4,25,5,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.032296,-94.5842054,15.3,90,224.3,-14,-0.4,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0322274,-94.5841598,13.3,92.9,225.1,-14,-1.2,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0322201,-94.5841325,13.2,90,225.1,-16,-0.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,45,-95,39.0321883,-94.5841192,13.4,158.3,225.1,-13,4.4,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,45,-95,39.0322037,-94.584086,14.6,69.4,224.9,-13,4.4,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0322279,-94.5840252,16.7,99.7,223.7,-13,4,26,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0322915,-94.5840501,16,47.3,223.6,-13,-0.6,26,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,44,-96,39.032255,-94.5840275,14.3,79.6,223.7,-13,0.4,25,5,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,44,-96,39.0322492,-94.5839851,14.5,65.7,223.7,-13,0.4,25,5,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,47,-93,39.0322474,-94.5839497,14.7,77.1,223.7,-13,-2.8,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,47,-93,39.032259,-94.5838952,15.2,62.4,223.7,-13,0.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,51,-89,39.0322201,-94.5836998,16.1,99,223.7,-11,1,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,51,-89,39.0321788,-94.5836583,15.4,103.7,223.7,-11,-2.8,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,50,-90,39.0321633,-94.583608,15.3,93.3,223.7,-11,0.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,50,-90,39.0321338,-94.5835689,14.5,110.4,225.1,-11,0.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,53,-87,39.0321039,-94.5835379,16.3,103,225.1,-10,1.6,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,53,-87,39.0320603,-94.5835004,16.4,126.3,223.7,-10,0.8,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.032026,-94.5834683,15.9,114,223.7,-14,-1.6,29,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.0320363,-94.5833911,18.2,94.7,223.7,-14,0.6,29,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,52,-88,39.0320755,-94.583298,19.4,87.1,223.7,-11,0.6,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,52,-88,39.0321046,-94.5832266,21.4,63.7,223.7,-11,3.6,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0321507,-94.5831261,21,67.1,223.7,-12,1.2,25,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.03219,-94.5830456,20.6,69.3,223.7,-12,2.2,25,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,50,-90,39.0322135,-94.5829477,20.1,104,223.7,-12,5.4,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,50,-90,39.0322043,-94.5828629,21,114.3,223.7,-12,2.8,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,50,-90,39.0322143,-94.5827758,19.6,102.8,223.7,-12,2.6,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,53,-87,39.0321948,-94.5826879,15.7,110.5,223.7,-15,7.2,30,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,51,-89,39.0321767,-94.5826007,15.6,112.4,223.7,-12,-0.4,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,51,-89,39.0321505,-94.5825393,16.2,117.2,223.7,-12,3.8,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0321052,-94.5824543,15.6,118.5,229,-14,-1.4,29,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0320677,-94.5823677,14.8,116.2,229,-14,-1.4,29,6,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0320407,-94.5823078,15.6,121.7,229,-15,5.8,29,4,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0320107,-94.5822631,17.4,129,229,-15,11,29,4,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,54,-86,39.0319358,-94.5822204,7.3,166,229.1,-16,11.8,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,54,-86,39.0319082,-94.5821509,6.8,113.8,229.1,-16,11.8,31,4,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0319053,-94.58213,10.8,114.3,229.1,-16,11.8,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0318899,-94.5820887,14.1,109.5,229.1,-16,7.4,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,56,-84,39.0318641,-94.5820031,15.4,120.8,229.1,-9,7.4,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,56,-84,39.0318264,-94.5819109,14.9,112.9,229.1,-9,10,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,56,-84,39.0317929,-94.5818314,16.1,115.5,229.1,-9,4,28,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,65,-75,39.0317615,-94.5816487,13.8,98.7,229.1,-11,14.8,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,72,-68,39.0317425,-94.5815596,6.9,152.3,229.1,-7,18.8,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,72,-68,39.0317428,-94.5815485,9.9,70.3,229.1,-7,3,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,59,-81,39.0317362,-94.581535,11.7,120.7,229.1,-10,3,31,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,59,-81,39.0317343,-94.581496,13.7,86.1,229.1,-10,2.2,31,6,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,59,-81,39.031735,-94.5814385,13.8,101.1,229.1,-10,6,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,59,-81,39.0317225,-94.5813767,13.2,98.1,229.1,-10,11.6,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,63,-77,39.0317083,-94.5813169,13.3,105,229.1,-6,6.8,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,63,-77,39.0316744,-94.5812684,12.5,110.9,229.1,-6,8.4,31,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,55,-85,39.0316693,-94.5812105,12.2,97.8,229.1,-11,-0.2,29,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,55,-85,39.0316694,-94.5811524,13.6,102.6,244.1,-11,7.4,29,7,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,49,-91,39.0316714,-94.5810991,14.3,85.4,244.1,-15,13.8,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,49,-91,39.0316767,-94.5810251,14.6,141.4,232,-15,3.4,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,55,-85,39.0316692,-94.580927,14,107,232,-12,3.8,30,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,52,-88,39.0316586,-94.5808305,14.6,113.2,223.7,-15,-1.6,30,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,52,-88,39.0316554,-94.5807187,13.9,82.9,223.7,-15,2.2,30,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0316722,-94.5805535,11,36.9,246.1,-15,-2.2,28,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0316934,-94.5804747,11.9,48.9,249,-15,-6.2,28,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0317071,-94.5803902,13.8,58.5,223.7,-15,6.2,28,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,52,-88,39.031719,-94.5803201,16.2,69.6,223.7,-10,6.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0317316,-94.5802381,18.8,74.9,249,-9,-1.8,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0317426,-94.5801704,21.2,80.1,249,-9,2.4,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.0317806,-94.5800889,22.8,74.1,249,-11,-1.8,26,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,48,-92,39.0318514,-94.5799654,18.8,76.1,249,-11,-1.8,26,7,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0318783,-94.5798635,17,79.4,249,-10,8.4,25,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,46,-94,39.0318474,-94.579732,16.6,95.9,249,-10,-8,25,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0318392,-94.5796768,17.7,132.8,249,-14,-2.8,28,8,80.5,70.5,71.5,19.5,30,28.86,0
4,25670668,100276,12,876,112,2,1957.6,49,-91,39.0318894,-94.5796173,19.3,83.5,246.1,-14,9,28,8,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0319455,-94.5795436,18.7,61,245.9,-14,-1.6,29,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0319807,-94.5794735,19.6,73.6,245.9,-14,-9.2,29,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0320631,-94.5794148,20.3,46,249,-14,3.4,29,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,49,-91,39.0320901,-94.5793545,21.4,47.5,245.5,-14,-3.6,28,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0320693,-94.5792795,22.4,92,247.2,-16,5.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.031961,-94.5791747,18.2,96.8,245.9,-16,6.2,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0319161,-94.5790993,19.3,93.1,245.9,-16,2.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,46,-94,39.0318829,-94.5790378,20.6,116.7,247,-15,12.2,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,46,-94,39.0318552,-94.5789807,21.5,122.8,247,-15,12.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,50,-90,39.0318243,-94.5789187,23.5,118.6,247,-13,15.2,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,50,-90,39.0318213,-94.578812,20.2,113.8,254,-13,-0.2,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.031788,-94.5786907,21.7,114,246.1,-12,13.2,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,52,-88,39.0317626,-94.5786024,22.2,107.3,245.5,-12,13.4,29,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,47,-93,39.031759,-94.5785339,21.7,103.9,248.3,-15,-2.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,47,-93,39.0317516,-94.5784527,20.4,112.9,248.3,-15,1.6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,48,-92,39.0317621,-94.5783706,20.7,98.7,247,-13,7.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,48,-92,39.0317682,-94.5782701,20.9,98.7,246.1,-13,6,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,43,-97,39.0317837,-94.5781907,20.7,32,246.1,-16,9.6,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,43,-97,39.0318108,-94.578152,20,43.9,245.9,-16,10,26,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0318554,-94.5781116,21.6,24.3,245.9,-13,10,26,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,45,-95,39.0319265,-94.5780955,22.5,21.5,246.5,-13,9.8,26,3,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,49,-91,39.0319984,-94.5781013,23.2,359.1,246.5,-12,10,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,49,-91,39.0320551,-94.5781138,24.7,11.6,246.5,-12,11.8,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,48,-92,39.0320885,-94.5781042,24.4,353.4,245.5,-14,11.8,28,-1,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,44,-96,39.0321617,-94.5780301,23.7,10.5,245.5,-15,7.2,25,2,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,44,-96,39.0322306,-94.5780402,22.8,12,245.9,-15,7.2,25,2,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,44,-96,39.0322983,-94.5780931,22.3,2.5,245.9,-15,11.4,25,2,80.5,70.5,71.5,19.5,30,28.86,0
4,5125645,20022,13,876,2,2,1957.6,47,-93,39.0323404,-94.5781132,20.2,348.5,245.9,-14,12.4,27,-1,80.5,70.5,71.5,19.5,30,28.86,0
