signal,timerange,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Condition
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-110,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-109,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-112,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-116,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-116,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-111,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-99,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-98,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-98,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-99,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-102,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-102,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-102,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-70,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-83,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-80,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-73,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-80,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-76,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-76,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-82,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-83,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-83,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-83,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-82,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-77,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-77,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-74,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-74,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-74,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-82,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-84,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-84,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-96,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-93,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-87,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-87,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-87,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-89,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-86,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-86,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-84,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-84,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-84,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-75,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-68,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-68,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-81,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-81,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-81,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-81,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-77,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-77,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-85,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-92,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-91,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-95,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-94,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-90,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
-88,30 sept 2019 11 to 12 hrs,80.5 ,70.5 ,71.5 ,SSW,19.5 ,30 ,28.86 ,Partly Cloudy
