cellid,enbrnc,xarfcn,unit,band,fc,signal,lat,lon,speed,rsrq,ss,WindGust,Pressure,Precip
5122562,20010,66611,445,66,2127.5,-111,39.0566978,-94.5862624,0.5,-12,17,0,28.82,0
5122562,20010,66611,445,66,2127.5,-115,39.0567046,-94.586263,0.2,-15,17,0,28.82,0
5122562,20010,66611,445,66,2127.5,-115,39.0567064,-94.586257,0.1,-15,17,0,28.82,0
5122562,20010,66611,445,66,2127.5,-111,39.0567147,-94.5862313,0.4,-16,19,0,28.82,0
5122562,20010,66611,445,66,2127.5,-111,39.0567147,-94.5862313,0.4,-16,19,0,28.82,0
5122562,20010,66611,445,66,2127.5,-111,39.0567261,-94.5862106,0.3,-16,19,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567283,-94.5862074,0.1,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567312,-94.5862035,0.1,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567362,-94.5861945,0.1,-16,19,0,28.82,0
5122562,20010,66611,445,66,2127.5,-113,39.0567412,-94.5861854,0.1,-13,16,0,28.82,0
5122562,20010,66611,445,66,2127.5,-113,39.0567405,-94.5861801,0.1,-13,16,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.056742,-94.5861756,0.1,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567376,-94.5861751,0.1,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567311,-94.5861809,0.1,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-112,39.0567625,-94.5861999,1.3,-15,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-111,39.0569085,-94.5862101,4.1,-16,18,0,28.82,0
5122562,20010,66611,445,66,2127.5,-113,39.0572445,-94.5860747,9,-15,17,0,28.82,0
5122562,20010,66611,445,66,2127.5,-113,39.0583874,-94.5860044,13,-15,17,0,28.82,0
5122562,20010,66611,445,66,2127.5,-102,39.0596179,-94.5859247,14.2,-14,23,0,28.82,0
5122562,20010,66611,445,66,2127.5,-78,39.0604779,-94.5858649,14.8,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0617194,-94.585787,13.5,-13,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0629364,-94.5856963,12.2,-13,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-92,39.063393,-94.5856763,7.6,-12,26,0,28.82,0
5122562,20010,66611,445,66,2127.5,-92,39.0636499,-94.5856611,3,-12,26,0,28.82,0
5122562,20010,66611,445,66,2127.5,-92,39.0637332,-94.5856694,2.6,-10,25,0,28.82,0
5122562,20010,66611,445,66,2127.5,-94,39.0635964,-94.5856468,0.3,-13,27,0,28.82,0
5122562,20010,66611,445,66,2127.5,-94,39.0635835,-94.5856331,0.5,-13,27,0,28.82,0
5122562,20010,66611,445,66,2127.5,-93,39.0636572,-94.5856505,2.8,-13,26,0,28.82,0
5122562,20010,66611,445,66,2127.5,-78,39.0640029,-94.5855616,2.5,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-78,39.064111,-94.5854909,0.5,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-89,39.0642032,-94.5853735,0.2,-14,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-89,39.0642402,-94.5853234,0.3,-14,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0642534,-94.5852971,0.4,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0642718,-94.5853034,0.7,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0642143,-94.5853432,1.4,-12,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.064149,-94.5854044,1.3,-12,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.064103,-94.5854574,0.3,-12,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-81,39.0640342,-94.585506,0.8,-11,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0639954,-94.5855501,0.8,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0639399,-94.5855823,1.1,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0638714,-94.5856096,1.3,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0638224,-94.5856104,0.2,-12,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-88,39.0637927,-94.5855922,0.1,-11,28,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0637668,-94.5856117,1.2,-11,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0637749,-94.5856542,1.3,-11,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-74,39.0637689,-94.5856924,0.7,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0637009,-94.5858211,1.7,-9,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0636725,-94.5859394,3.2,-9,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0636603,-94.585976,1.6,-9,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-91,39.06358,-94.5859651,1.1,-14,28,0,28.82,0
5122562,20010,66611,445,66,2127.5,-91,39.0634831,-94.5859343,1.5,-14,28,0,28.82,0
5122562,20010,66611,445,66,2127.5,-91,39.0633798,-94.5858513,1.7,-9,25,0,28.82,0
5122562,20010,66611,445,66,2127.5,-91,39.0632894,-94.5858065,1.3,-9,25,0,28.82,0
5122562,20010,66611,445,66,2127.5,-88,39.0632137,-94.5857424,1.2,-10,27,0,28.82,0
5122562,20010,66611,445,66,2127.5,-73,39.0631545,-94.5857687,1.1,-16,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-73,39.0630629,-94.5857455,1.2,-16,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-79,39.0629793,-94.5857742,1.3,-10,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-79,39.0629076,-94.5858162,1.3,-10,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-81,39.0628507,-94.5858651,1.3,-8,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-81,39.0627812,-94.5858697,1.4,-8,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-81,39.0627121,-94.5858677,1.2,-6,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-81,39.0626584,-94.5858652,1.1,-6,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-77,39.0625948,-94.5858824,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-77,39.0625758,-94.5859415,1.2,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.062574,-94.5860263,1.2,-12,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0624992,-94.585999,1.2,-12,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-88,39.0624275,-94.585968,1.3,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-88,39.0623691,-94.5859518,1.4,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0623122,-94.5859809,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0622491,-94.5860015,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0621913,-94.5860213,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0621274,-94.5860575,1.4,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0620887,-94.5861438,1.3,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0620695,-94.5862244,1.3,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-85,39.0620469,-94.5863359,1.3,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0620397,-94.5864001,1.2,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0620377,-94.5864537,1.2,-14,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0620846,-94.5865598,1.7,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0620939,-94.5866659,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0620985,-94.5867594,1.3,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0620909,-94.5868274,1.3,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0620654,-94.5869093,1.3,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-79,39.0620342,-94.5869671,1.2,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-79,39.0619854,-94.587022,1.2,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-80,39.0619365,-94.5870485,1.2,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-80,39.061907,-94.5870955,1.2,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0618471,-94.587091,1.1,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0617975,-94.5870854,1.1,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0617365,-94.5870715,1.1,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0616694,-94.5870574,1.2,-13,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0616121,-94.5870579,1.2,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-84,39.0615449,-94.587072,1.2,-15,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.0614854,-94.5871236,0.8,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-82,39.061483,-94.587191,0.1,-14,31,0,28.82,0
5122562,20010,66611,445,66,2127.5,-93,39.0614863,-94.5872233,0.1,-14,27,0,28.82,0
5122562,20010,66611,445,66,2127.5,-93,39.0614495,-94.5872329,1.2,-14,27,0,28.82,0
8792588,34346,876,400,2,1957.6,-92,39.0614404,-94.5872486,0.5,-11,26,0,28.82,0
8792588,34346,876,400,2,1957.6,-94,39.0614485,-94.5872074,0.3,-13,26,0,28.82,0
8792588,34346,876,400,2,1957.6,-92,39.0614553,-94.5872024,0.1,-7,24,0,28.82,0
8792588,34346,876,400,2,1957.6,-92,39.0614429,-94.5871982,0.3,-7,24,0,28.82,0
8792588,34346,876,400,2,1957.6,-95,39.0614645,-94.5871761,0.2,-11,24,0,28.82,0
8792588,34346,876,400,2,1957.6,-102,39.0614735,-94.5871771,0.9,-14,22,0,28.82,0
8792588,34346,876,400,2,1957.6,-102,39.0614909,-94.5871822,0.9,-14,22,0,28.82,0
8792588,34346,876,400,2,1957.6,-92,39.0615138,-94.5872271,0.2,-12,27,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.061511,-94.5872718,0.3,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615094,-94.5872842,0.2,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615161,-94.5872908,0.1,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615232,-94.587196,1.1,-9,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615265,-94.587218,0.1,-9,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615234,-94.5872054,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615159,-94.5871942,0.2,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615223,-94.587221,0.2,-11,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615128,-94.587223,0.2,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615118,-94.5872791,0.5,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615172,-94.587205,0.2,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615134,-94.5872548,0.4,-11,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615171,-94.5872467,0.2,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615193,-94.5872364,0.1,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615199,-94.5872121,0.2,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615199,-94.5872095,0.1,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615169,-94.5872669,0.6,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615204,-94.5872666,0.1,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615195,-94.5872135,0.7,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615223,-94.5872134,0.1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615246,-94.5872065,0.1,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-85,39.0615269,-94.5872124,0.1,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-85,39.0615237,-94.5872466,0.7,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615197,-94.5872029,0.6,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615216,-94.5872192,0.1,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615239,-94.5872084,0.2,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615226,-94.5871822,0.3,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615277,-94.5872242,0.4,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615224,-94.5872349,0.5,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615236,-94.587199,0.2,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615228,-94.5872491,0.5,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615185,-94.5872027,0.4,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.061511,-94.5871965,0.2,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615245,-94.5872491,0.5,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-79,39.0615192,-94.5872543,0.1,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615184,-94.5872528,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615169,-94.5871956,0.5,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615276,-94.5872109,0.2,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615224,-94.5872033,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615276,-94.5872122,0.2,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615272,-94.5872163,0.1,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615238,-94.5872051,0.2,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615185,-94.5871922,0.3,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.061519,-94.5871995,0.1,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.061517,-94.5872133,0.3,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0614788,-94.5872276,0.9,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0614965,-94.5872686,0.1,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615101,-94.5872146,0.9,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615078,-94.5872097,0.1,-8,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615165,-94.5872676,0.1,-8,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615193,-94.5872207,0.6,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615153,-94.5872197,0.1,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615155,-94.5872974,1.1,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615166,-94.5872265,0.8,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615092,-94.5872159,0.2,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615015,-94.5872092,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615049,-94.5872545,0.9,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615137,-94.5872509,0.2,-8,28,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615141,-94.5872313,0.3,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615084,-94.5872419,0.3,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615096,-94.5872509,0.2,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615124,-94.5872297,0.4,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615073,-94.5872358,0.2,-10,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615069,-94.587229,0.2,-10,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615091,-94.5872602,0.3,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615076,-94.5872827,0.5,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615177,-94.5872349,0.6,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615427,-94.5872246,0.7,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615529,-94.587223,0.6,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.06152,-94.5872289,0.3,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615226,-94.5872449,0.2,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615205,-94.5872618,0.2,-15,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615238,-94.5872235,0.1,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615269,-94.5872114,0.1,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615253,-94.5872177,0.1,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615327,-94.5872603,1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615357,-94.5872829,0.1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615344,-94.5872748,0.1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.061542,-94.5872192,0.7,-15,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615901,-94.5871443,1.4,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0616234,-94.5871327,0.2,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0616375,-94.5871505,0.4,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0616942,-94.5871877,1.3,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0617335,-94.5872306,1.1,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0617503,-94.5871945,0.8,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0616611,-94.5872749,1.6,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615063,-94.5872487,0.7,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615108,-94.5872693,0.3,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615125,-94.587283,0.2,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615361,-94.5872503,2.6,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0616608,-94.5872475,1.3,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0616698,-94.5873272,1.2,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0616458,-94.5873804,0.5,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0616537,-94.5873651,1.1,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.061651,-94.5874044,1.2,-8,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0616675,-94.5873162,0.9,-8,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0616445,-94.5873661,1.4,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615767,-94.5874671,1.2,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615128,-94.5874879,0.4,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615605,-94.5874617,0.3,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.061577,-94.5874294,0.6,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615732,-94.5873927,0.2,-7,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615755,-94.5873877,0.1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615792,-94.5873865,0.1,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0615811,-94.5873738,0.1,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615792,-94.5873572,0.1,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615773,-94.5873497,0.1,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615758,-94.5873448,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615748,-94.5873412,0.1,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-84,39.0615731,-94.5873343,0.1,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615715,-94.5873283,0.1,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615708,-94.5873252,0.1,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615957,-94.587232,3,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0616356,-94.5870768,2.2,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0616183,-94.5869862,1.8,-10,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0616287,-94.5869634,0.8,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.061621,-94.5870298,0.7,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615941,-94.5870423,0.2,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615688,-94.5870706,0.4,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615183,-94.5871727,0.9,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0614809,-94.5871424,0.4,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0614755,-94.5871351,0.4,-6,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614277,-94.5871397,1.4,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0613713,-94.5871286,0.8,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0614881,-94.5871081,0.7,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614197,-94.5871545,0.8,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614127,-94.5871939,1.6,-14,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614632,-94.5871071,0.5,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615285,-94.5871599,0.5,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615552,-94.5871853,0.6,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615128,-94.5872777,0.8,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615218,-94.5872517,0.3,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615272,-94.5872418,0.2,-10,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-80,39.0614893,-94.5872296,1.4,-13,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0614113,-94.5872677,0.8,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.061385,-94.5872816,0.2,-12,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0613954,-94.587303,0.4,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0613619,-94.5873595,0.3,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0613692,-94.5873664,0.8,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614069,-94.5874057,0.7,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614279,-94.5872987,0.8,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614942,-94.5872701,1.1,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0615346,-94.5872282,1,-9,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0615069,-94.5872066,0.8,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614312,-94.5872522,0.7,-9,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614216,-94.5872419,1.2,-8,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614428,-94.5871819,1.3,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614671,-94.5871324,1.2,-11,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614703,-94.5871206,0.6,-10,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614722,-94.5872133,2.2,-10,31,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0613971,-94.5872711,2.2,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-82,39.0614621,-94.5873052,0.2,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-83,39.0614992,-94.5873052,0.5,-7,29,0,28.82,0
8792588,34346,876,400,2,1957.6,-86,39.0615363,-94.5872454,0.9,-10,28,0,28.82,0
8792588,34346,876,400,2,1957.6,-86,39.0615102,-94.5872438,0.6,-10,28,0,28.82,0
8792588,34346,876,400,2,1957.6,-86,39.0614769,-94.587288,1,-7,27,0,28.82,0
8792588,34346,876,400,2,1957.6,-85,39.0614515,-94.5873645,1.6,-12,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-85,39.0614924,-94.5874539,1,-12,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-87,39.0614909,-94.5874759,0.4,-8,27,0,28.82,0
8792588,34346,876,400,2,1957.6,-87,39.0615348,-94.5874363,1,-8,27,0,28.82,0
8792588,34346,876,400,2,1957.6,-85,39.0615682,-94.5873933,0.5,-13,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0615375,-94.5873351,0.7,-8,30,0,28.82,0
8792588,34346,876,400,2,1957.6,-81,39.0614771,-94.5873118,1.6,-8,30,0,28.82,0
5122562,20010,66611,445,66,2127.5,-87,39.0615178,-94.5871819,0.2,-9,27,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0615167,-94.5871941,0.1,-12,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-86,39.0615268,-94.587219,0.4,-12,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.06154,-94.5872773,0.5,-9,29,0,28.82,0
5122562,20010,66611,445,66,2127.5,-83,39.0615141,-94.5872124,0.5,-9,29,0,28.82,0
