cellid,sigl,acc,bearing,alt,rsrq,rssnr,ta,WindSpeed,WindGust,Precip
8792588,4,13.9,96,255.5,-14,18.4,-1,9 ,0 ,0.0 
8792588,4,14.5,103.1,251.7,-14,30,-1,9 ,0 ,0.0 
8792588,4,16.1,80.8,255.5,-8,15.2,-1,9 ,0 ,0.0 
8792588,4,15,24,255.5,-8,15.2,-1,9 ,0 ,0.0 
8792588,4,15,93.2,255.5,-10,29.6,-1,9 ,0 ,0.0 
8792588,4,10.7,67,251.7,-11,30,-1,9 ,0 ,0.0 
8792588,4,10.7,69.1,251.7,-11,30,-1,9 ,0 ,0.0 
8792588,4,11.8,71.9,257.8,-10,20.8,-1,9 ,0 ,0.0 
8792588,4,11.3,121.8,257.8,-12,30,-1,9 ,0 ,0.0 
8792588,4,10.7,97.4,257.8,-13,30,-1,9 ,0 ,0.0 
8792588,4,12.9,88.1,251.7,-13,26.4,-1,9 ,0 ,0.0 
8792588,4,10.7,79.6,251.7,-9,28.6,-1,9 ,0 ,0.0 
8792588,4,11.8,63.8,251.7,-9,30,-1,9 ,0 ,0.0 
8792588,4,13.6,131.3,251.7,-9,30,-1,9 ,0 ,0.0 
8792588,4,12.9,110.4,251.7,-10,30,-1,9 ,0 ,0.0 
8792588,4,11.8,117.1,251.7,-10,30,-1,9 ,0 ,0.0 
8792588,4,12.9,109.5,251.7,-13,30,-1,9 ,0 ,0.0 
8792588,4,11.8,338.6,255.5,-8,27.6,-1,9 ,0 ,0.0 
8792588,4,12.9,61.2,255.5,-8,19.4,-1,9 ,0 ,0.0 
8792588,4,12.9,106.7,255.5,-10,22.8,-1,9 ,0 ,0.0 
8792588,4,26.8,355.9,255.5,-12,27,-1,9 ,0 ,0.0 
8792588,4,54.2,31.7,255.5,-12,30,-1,9 ,0 ,0.0 
8792588,4,18.2,99,255.5,-7,28.4,-1,9 ,0 ,0.0 
8792588,4,17.2,106,255.5,-7,29.2,-1,9 ,0 ,0.0 
8792588,4,13.9,90.6,255.5,-12,30,-1,9 ,0 ,0.0 
8792588,4,12.9,215.8,255.5,-9,26.8,-1,9 ,0 ,0.0 
8792588,4,12.9,145.9,251.7,-8,21.4,-1,9 ,0 ,0.0 
8792588,4,13.9,81.9,251.7,-8,21.8,-1,9 ,0 ,0.0 
8792588,4,17.2,104,251.7,-14,30,-1,9 ,0 ,0.0 
8792588,4,17.2,103.6,251.7,-14,23.8,-1,9 ,0 ,0.0 
8792588,4,15,132.1,251.7,-11,21,-1,9 ,0 ,0.0 
8792588,4,11.8,203.7,251.7,-8,30,-1,9 ,0 ,0.0 
8792588,4,11.4,69.1,255.5,-11,19.8,-1,9 ,0 ,0.0 
8792588,4,11.8,100.3,255.5,-11,29.8,-1,9 ,0 ,0.0 
8792588,4,10.4,154.7,255.5,-9,30,-1,9 ,0 ,0.0 
8792588,4,10.7,106.9,255.5,-12,30,-1,9 ,0 ,0.0 
8792588,4,9.6,140,255.5,-12,30,-1,9 ,0 ,0.0 
8792588,4,16.1,143.4,255.5,-7,30,-1,9 ,0 ,0.0 
8792588,4,18.5,138.2,255.5,-12,30,-1,9 ,0 ,0.0 
8792588,4,10.4,261.7,258.1,-9,24,-1,9 ,0 ,0.0 
8792588,4,10.7,178.4,258.1,-7,30,-1,9 ,0 ,0.0 
8792588,4,11.2,89.6,258.2,-7,29.2,-1,9 ,0 ,0.0 
8792588,4,9.6,189.1,258.2,-7,30,-1,9 ,0 ,0.0 
8792588,4,10.7,184.6,258.2,-9,21.6,-1,9 ,0 ,0.0 
8792588,4,16.7,236.7,258.2,-12,22.8,-1,9 ,0 ,0.0 
8792588,4,10.7,108.5,258.3,-12,29.6,-1,9 ,0 ,0.0 
8792588,4,10.7,270.2,258.3,-12,30,-1,9 ,0 ,0.0 
8792588,4,11.7,88.9,258.4,-12,29.6,-1,9 ,0 ,0.0 
8792588,4,12.9,200.6,258.4,-12,21.4,-1,9 ,0 ,0.0 
8792588,4,12.8,60.4,258.4,-12,17.2,-1,9 ,0 ,0.0 
8792588,4,14.3,55.3,258.4,-8,30,-1,9 ,0 ,0.0 
8792588,4,12,196.7,258.4,-10,17.8,-1,9 ,0 ,0.0 
8792588,4,12,91.8,258.4,-10,30,-1,9 ,0 ,0.0 
8792588,4,12,33.1,258.5,-15,29,-1,9 ,0 ,0.0 
8792588,4,12.3,61.7,258.5,-15,19.6,-1,9 ,0 ,0.0 
8792588,4,12.5,43.4,258.5,-15,27.4,-1,9 ,0 ,0.0 
8792588,4,12.5,114.5,258.5,-11,25.4,-1,9 ,0 ,0.0 
8792588,4,11.5,223.7,258.5,-11,30,-1,9 ,0 ,0.0 
8792588,4,9.6,90.6,258.6,-11,30,-1,9 ,0 ,0.0 
8792588,4,10.7,232.7,258.6,-11,29.2,-1,9 ,0 ,0.0 
5122562,4,16.4,267.1,0,-9,30,2,9 ,0 ,0.0 
5122562,4,15.1,195.1,257.1,-12,29.6,-1,9 ,0 ,0.0 
5122562,4,16,267,255.1,-14,25,-1,9 ,0 ,0.0 
8792588,4,494.3,328.9,248.1,-13,14.4,-1,3 ,0 ,0.0 
9082379,4,10.7,311.6,203.3,-14,13.8,-1,3 ,0 ,0.0 
5268225,4,32.7,127.7,235.2,-11,5.8,2,3 ,0 ,0.0 
8792588,4,494.3,328.9,248.1,-13,14.4,-1,3 ,0 ,0.0 
9082379,4,10.7,311.6,203.3,-14,13.8,-1,3 ,0 ,0.0 
5268225,4,32.7,127.7,235.2,-11,5.8,2,3 ,0 ,0.0 
5122562,4,14,270.2,251.7,-7,25.8,2,3 ,0 ,0.0 
8792588,4,11,261.9,251,-11,11.8,3,3 ,0 ,0.0 
8792588,4,11.4,62.2,251,-11,17.6,3,3 ,0 ,0.0 
5122562,4,12.3,303.1,251,-14,29,-1,3 ,0 ,0.0 
10118667,4,9.6,55,230.7,-11,6,2,16 ,0 ,0.0 
10118667,4,9.6,55,230.7,-11,6,2,16 ,0 ,0.0 
10118667,4,14.2,0,222.1,-12,11.8,-1,16 ,0 ,0.0 
10118667,4,14.2,0,221.3,-12,14.4,-1,16 ,0 ,0.0 
10118667,4,65.2,270.5,220.3,-11,-6.8,-1,16 ,0 ,0.0 
10118667,4,22,360,229.1,-12,4.8,3,16 ,0 ,0.0 
10118667,4,16.3,43,229.1,-12,10.8,3,16 ,0 ,0.0 
10118667,4,43.9,104.8,229.1,-15,9.6,3,16 ,0 ,0.0 
9087500,3,8.6,205.8,243,-12,2.6,-1,16 ,0 ,0.0 
9087500,3,13.3,139.2,243,-12,9.2,-1,16 ,0 ,0.0 
10118667,4,9.6,55,230.7,-11,6,2,16 ,0 ,0.0 
10118667,4,14.2,0,222.1,-12,11.8,-1,16 ,0 ,0.0 
10118667,4,14.2,0,221.3,-12,14.4,-1,16 ,0 ,0.0 
10118667,4,65.2,270.5,220.3,-11,-6.8,-1,16 ,0 ,0.0 
10118667,4,22,360,229.1,-12,4.8,3,16 ,0 ,0.0 
10118667,4,16.3,43,229.1,-12,10.8,3,16 ,0 ,0.0 
10118667,4,43.9,104.8,229.1,-15,9.6,3,16 ,0 ,0.0 
9087500,3,8.6,205.8,243,-12,2.6,-1,16 ,0 ,0.0 
9087500,3,13.3,139.2,243,-12,9.2,-1,16 ,0 ,0.0 
8792588,4,16.8,84.3,257.7,-7,14.6,-1,16 ,0 ,0.0 
8792588,4,26.6,0,248.3,-9,20,-1,16 ,0 ,0.0 
8792588,3,45.9,329,248.3,-8,15.4,-1,16 ,0 ,0.0 
8792588,4,12.7,276.2,251.7,-12,20,-1,16 ,0 ,0.0 
8792588,4,21.4,126.2,251.6,-11,17.8,2,19.5 ,30 ,0.0 
8792588,4,19,135.4,251.6,-11,28,2,19.5 ,30 ,0.0 
8792588,4,9.6,355.7,251.6,-8,17.8,-1,19.5 ,30 ,0.0 
8792588,4,12.9,292.4,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,38,261,245.7,-12,29.2,-1,19.5 ,30 ,0.0 
8792588,4,13.4,91,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,18.2,159,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,43,123.4,245.7,-9,29.4,-1,19.5 ,30 ,0.0 
8792588,4,34.3,100,245.7,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,32.2,141.4,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.3,143.7,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,33.4,88.4,245.5,-10,16.4,-1,19.5 ,30 ,0.0 
8792588,4,34.7,82.3,245.5,-10,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.5,288.6,245.5,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,34.8,268.3,251.6,-9,24.8,-1,19.5 ,30 ,0.0 
8792588,4,33.7,259.6,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,35,107.9,251.6,-9,17.6,-1,19.5 ,30 ,0.0 
8792588,4,13.6,0,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,34,180.1,251.6,-11,20.2,-1,19.5 ,30 ,0.0 
8792588,4,34.3,180,251.6,-11,14.8,-1,19.5 ,30 ,0.0 
8792588,4,13.9,180,251.6,-11,27.4,-1,19.5 ,30 ,0.0 
8792588,4,34.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,33.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,11.8,37.3,251.6,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,32.4,39.8,245.6,-8,29.6,-1,19.5 ,30 ,0.0 
8792588,4,39.6,214.1,245.7,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,11.1,91.4,245.6,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,34,123.3,245.5,-9,29,-1,19.5 ,30 ,0.0 
8792588,4,35.2,137.1,245.6,-9,19.8,-1,19.5 ,30 ,0.0 
8792588,4,34.6,119.8,251.6,-14,29.6,2,19.5 ,30 ,0.0 
8792588,4,33.8,121.6,251.6,-10,29.6,-1,19.5 ,30 ,0.0 
8792588,4,35.6,33.6,251.6,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,35.7,28.2,251.6,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,34.8,123.3,251.6,-8,26,-1,19.5 ,30 ,0.0 
8792588,4,42.1,138.2,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,34.9,146,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,20.6,88,251.6,-9,26.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,152.6,251.6,-9,24.2,2,19.5 ,30 ,0.0 
8792588,4,40.6,120.4,251.6,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,28.3,86.9,251.6,-9,22.8,-1,19.5 ,30 ,0.0 
8792588,4,15,131.4,251.6,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,40.1,110.9,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,38,133.7,245.7,-14,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.1,143.2,245.7,-14,25.8,-1,19.5 ,30 ,0.0 
8792588,4,40.9,142.5,245.8,-14,26.2,-1,19.5 ,30 ,0.0 
8792588,4,34.4,106.4,245.8,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,37.5,134.4,245.9,-8,27.4,-1,19.5 ,30 ,0.0 
8792588,4,43.6,171,245.7,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,43.7,127.4,245.7,-7,14.8,-1,19.5 ,30 ,0.0 
8792588,4,32.3,116,245.8,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,50.2,357.8,245.7,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,53.5,356.5,245.9,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,51.8,351.4,245.8,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,37.6,180.5,245.7,-7,24.2,-1,19.5 ,30 ,0.0 
8792588,4,19.8,176.6,245.8,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,20.4,0,245.9,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,20.4,360,245.9,-12,30,-1,19.5 ,30 ,0.0 
8792588,4,16.1,248.5,245.9,-10,27.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,263.3,246,-15,23.2,-1,19.5 ,30 ,0.0 
8792588,4,37.5,305.3,246,-15,30,-1,19.5 ,30 ,0.0 
8792588,4,25.7,272.5,246,-10,25.4,-1,19.5 ,30 ,0.0 
8792588,4,20.4,271.3,246.1,-13,26.8,-1,19.5 ,30 ,0.0 
8792588,4,19.3,93.1,246,-10,28.4,-1,19.5 ,30 ,0.0 
8792588,4,23.6,270,246,-10,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.6,270,245.9,-8,28.6,-1,19.5 ,30 ,0.0 
8792588,4,15,123.7,245.9,-14,29.4,2,19.5 ,30 ,0.0 
8792588,4,44.6,128.6,245.8,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,40.9,128.8,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,17.2,130,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,12.9,111.3,245.8,-14,24.4,2,19.5 ,30 ,0.0 
8792588,4,35.2,34.9,245.8,-13,29,2,19.5 ,30 ,0.0 
8792588,4,16.8,351,245.8,-10,23.2,-1,19.5 ,30 ,0.0 
8792588,4,12.9,194.5,245.8,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,11.8,0.1,245.8,-9,18.8,-1,19.5 ,30 ,0.0 
8792588,4,18.1,0.1,245.8,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,11.8,132.6,245.8,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,14.1,8,245.8,-11,28.2,-1,19.5 ,30 ,0.0 
8792588,4,38.3,138.2,245.8,-9,29.2,2,19.5 ,30 ,0.0 
8792588,4,50,166.1,245.8,-9,22.8,2,19.5 ,30 ,0.0 
8792588,4,15.5,119,245.8,-8,17.4,2,19.5 ,30 ,0.0 
8792588,4,18,122.5,245.8,-8,22.8,2,19.5 ,30 ,0.0 
5122562,4,10.2,325.2,255.5,-11,9.2,-1,19.5 ,30 ,0.0 
5122562,4,11.8,219,257.7,-13,7.8,-1,19.5 ,30 ,0.0 
5122562,4,12.3,135.3,257.4,-13,7.8,-1,19.5 ,30 ,0.0 
5122562,4,43.8,22.2,254.9,-14,9.4,3,19.5 ,30 ,0.0 
5122562,4,121.9,6.7,257.7,-9,18.8,-1,19.5 ,30 ,0.0 
5122562,4,16.8,190.8,255.5,-14,12.2,-1,19.5 ,30 ,0.0 
8792588,4,21.4,126.2,251.6,-11,17.8,2,19.5 ,30 ,0.0 
8792588,4,19,135.4,251.6,-11,28,2,19.5 ,30 ,0.0 
8792588,4,9.6,355.7,251.6,-8,17.8,-1,19.5 ,30 ,0.0 
8792588,4,12.9,292.4,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,38,261,245.7,-12,29.2,-1,19.5 ,30 ,0.0 
8792588,4,13.4,91,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,18.2,159,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,43,123.4,245.7,-9,29.4,-1,19.5 ,30 ,0.0 
8792588,4,34.3,100,245.7,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,32.2,141.4,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.3,143.7,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,33.4,88.4,245.5,-10,16.4,-1,19.5 ,30 ,0.0 
8792588,4,34.7,82.3,245.5,-10,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.5,288.6,245.5,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,34.8,268.3,251.6,-9,24.8,-1,19.5 ,30 ,0.0 
8792588,4,33.7,259.6,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,35,107.9,251.6,-9,17.6,-1,19.5 ,30 ,0.0 
8792588,4,13.6,0,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,34,180.1,251.6,-11,20.2,-1,19.5 ,30 ,0.0 
8792588,4,34.3,180,251.6,-11,14.8,-1,19.5 ,30 ,0.0 
8792588,4,13.9,180,251.6,-11,27.4,-1,19.5 ,30 ,0.0 
8792588,4,34.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,33.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,11.8,37.3,251.6,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,32.4,39.8,245.6,-8,29.6,-1,19.5 ,30 ,0.0 
8792588,4,39.6,214.1,245.7,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,11.1,91.4,245.6,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,34,123.3,245.5,-9,29,-1,19.5 ,30 ,0.0 
8792588,4,35.2,137.1,245.6,-9,19.8,-1,19.5 ,30 ,0.0 
8792588,4,34.6,119.8,251.6,-14,29.6,2,19.5 ,30 ,0.0 
8792588,4,33.8,121.6,251.6,-10,29.6,-1,19.5 ,30 ,0.0 
8792588,4,35.6,33.6,251.6,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,35.7,28.2,251.6,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,34.8,123.3,251.6,-8,26,-1,19.5 ,30 ,0.0 
8792588,4,42.1,138.2,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,34.9,146,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,20.6,88,251.6,-9,26.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,152.6,251.6,-9,24.2,2,19.5 ,30 ,0.0 
8792588,4,40.6,120.4,251.6,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,28.3,86.9,251.6,-9,22.8,-1,19.5 ,30 ,0.0 
8792588,4,15,131.4,251.6,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,40.1,110.9,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,38,133.7,245.7,-14,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.1,143.2,245.7,-14,25.8,-1,19.5 ,30 ,0.0 
8792588,4,40.9,142.5,245.8,-14,26.2,-1,19.5 ,30 ,0.0 
8792588,4,34.4,106.4,245.8,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,37.5,134.4,245.9,-8,27.4,-1,19.5 ,30 ,0.0 
8792588,4,43.6,171,245.7,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,43.7,127.4,245.7,-7,14.8,-1,19.5 ,30 ,0.0 
8792588,4,32.3,116,245.8,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,50.2,357.8,245.7,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,53.5,356.5,245.9,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,51.8,351.4,245.8,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,37.6,180.5,245.7,-7,24.2,-1,19.5 ,30 ,0.0 
8792588,4,19.8,176.6,245.8,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,20.4,0,245.9,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,20.4,360,245.9,-12,30,-1,19.5 ,30 ,0.0 
8792588,4,16.1,248.5,245.9,-10,27.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,263.3,246,-15,23.2,-1,19.5 ,30 ,0.0 
8792588,4,37.5,305.3,246,-15,30,-1,19.5 ,30 ,0.0 
8792588,4,25.7,272.5,246,-10,25.4,-1,19.5 ,30 ,0.0 
8792588,4,20.4,271.3,246.1,-13,26.8,-1,19.5 ,30 ,0.0 
8792588,4,19.3,93.1,246,-10,28.4,-1,19.5 ,30 ,0.0 
8792588,4,23.6,270,246,-10,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.6,270,245.9,-8,28.6,-1,19.5 ,30 ,0.0 
8792588,4,15,123.7,245.9,-14,29.4,2,19.5 ,30 ,0.0 
8792588,4,44.6,128.6,245.8,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,40.9,128.8,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,17.2,130,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,12.9,111.3,245.8,-14,24.4,2,19.5 ,30 ,0.0 
8792588,4,35.2,34.9,245.8,-13,29,2,19.5 ,30 ,0.0 
8792588,4,16.8,351,245.8,-10,23.2,-1,19.5 ,30 ,0.0 
8792588,4,12.9,194.5,245.8,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,11.8,0.1,245.8,-9,18.8,-1,19.5 ,30 ,0.0 
8792588,4,18.1,0.1,245.8,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,11.8,132.6,245.8,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,14.1,8,245.8,-11,28.2,-1,19.5 ,30 ,0.0 
8792588,4,38.3,138.2,245.8,-9,29.2,2,19.5 ,30 ,0.0 
8792588,4,50,166.1,245.8,-9,22.8,2,19.5 ,30 ,0.0 
8792588,4,15.5,119,245.8,-8,17.4,2,19.5 ,30 ,0.0 
8792588,4,18,122.5,245.8,-8,22.8,2,19.5 ,30 ,0.0 
5122562,4,10.2,325.2,255.5,-11,9.2,-1,19.5 ,30 ,0.0 
5122562,4,11.8,219,257.7,-13,7.8,-1,19.5 ,30 ,0.0 
5122562,4,12.3,135.3,257.4,-13,7.8,-1,19.5 ,30 ,0.0 
5122562,4,43.8,22.2,254.9,-14,9.4,3,19.5 ,30 ,0.0 
5122562,4,121.9,6.7,257.7,-9,18.8,-1,19.5 ,30 ,0.0 
5122562,4,16.8,190.8,255.5,-14,12.2,-1,19.5 ,30 ,0.0 
5122562,2,10.6,92.1,255,-17,0.8,6,19.5 ,30 ,0.0 
8792588,4,21.4,126.2,251.6,-11,17.8,2,19.5 ,30 ,0.0 
8792588,4,19,135.4,251.6,-11,28,2,19.5 ,30 ,0.0 
8792588,4,9.6,355.7,251.6,-8,17.8,-1,19.5 ,30 ,0.0 
8792588,4,12.9,292.4,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,38,261,245.7,-12,29.2,-1,19.5 ,30 ,0.0 
8792588,4,13.4,91,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,18.2,159,245.7,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,43,123.4,245.7,-9,29.4,-1,19.5 ,30 ,0.0 
8792588,4,34.3,100,245.7,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,32.2,141.4,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.3,143.7,245.6,-11,25.2,-1,19.5 ,30 ,0.0 
8792588,4,33.4,88.4,245.5,-10,16.4,-1,19.5 ,30 ,0.0 
8792588,4,34.7,82.3,245.5,-10,25.2,-1,19.5 ,30 ,0.0 
8792588,4,32.5,288.6,245.5,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,34.8,268.3,251.6,-9,24.8,-1,19.5 ,30 ,0.0 
8792588,4,33.7,259.6,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,35,107.9,251.6,-9,17.6,-1,19.5 ,30 ,0.0 
8792588,4,13.6,0,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,34,180.1,251.6,-11,20.2,-1,19.5 ,30 ,0.0 
8792588,4,34.3,180,251.6,-11,14.8,-1,19.5 ,30 ,0.0 
8792588,4,13.9,180,251.6,-11,27.4,-1,19.5 ,30 ,0.0 
8792588,4,34.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,33.6,0,251.6,-13,28.4,-1,19.5 ,30 ,0.0 
8792588,4,11.8,37.3,251.6,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,32.4,39.8,245.6,-8,29.6,-1,19.5 ,30 ,0.0 
8792588,4,39.6,214.1,245.7,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,11.1,91.4,245.6,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,34,123.3,245.5,-9,29,-1,19.5 ,30 ,0.0 
8792588,4,35.2,137.1,245.6,-9,19.8,-1,19.5 ,30 ,0.0 
8792588,4,34.6,119.8,251.6,-14,29.6,2,19.5 ,30 ,0.0 
8792588,4,33.8,121.6,251.6,-10,29.6,-1,19.5 ,30 ,0.0 
8792588,4,35.6,33.6,251.6,-10,30,-1,19.5 ,30 ,0.0 
8792588,4,35.7,28.2,251.6,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,34.8,123.3,251.6,-8,26,-1,19.5 ,30 ,0.0 
8792588,4,42.1,138.2,251.6,-8,30,-1,19.5 ,30 ,0.0 
8792588,4,34.9,146,251.6,-9,28,-1,19.5 ,30 ,0.0 
8792588,4,20.6,88,251.6,-9,26.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,152.6,251.6,-9,24.2,2,19.5 ,30 ,0.0 
8792588,4,40.6,120.4,251.6,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,28.3,86.9,251.6,-9,22.8,-1,19.5 ,30 ,0.0 
8792588,4,15,131.4,251.6,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,40.1,110.9,251.6,-9,29.2,-1,19.5 ,30 ,0.0 
8792588,4,38,133.7,245.7,-14,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.1,143.2,245.7,-14,25.8,-1,19.5 ,30 ,0.0 
8792588,4,40.9,142.5,245.8,-14,26.2,-1,19.5 ,30 ,0.0 
8792588,4,34.4,106.4,245.8,-11,30,-1,19.5 ,30 ,0.0 
8792588,4,37.5,134.4,245.9,-8,27.4,-1,19.5 ,30 ,0.0 
8792588,4,43.6,171,245.7,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,43.7,127.4,245.7,-7,14.8,-1,19.5 ,30 ,0.0 
8792588,4,32.3,116,245.8,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,50.2,357.8,245.7,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,53.5,356.5,245.9,-7,29.8,-1,19.5 ,30 ,0.0 
8792588,4,51.8,351.4,245.8,-7,24.8,-1,19.5 ,30 ,0.0 
8792588,4,37.6,180.5,245.7,-7,24.2,-1,19.5 ,30 ,0.0 
8792588,4,19.8,176.6,245.8,-9,24.2,-1,19.5 ,30 ,0.0 
8792588,4,20.4,0,245.9,-9,30,-1,19.5 ,30 ,0.0 
8792588,4,20.4,360,245.9,-12,30,-1,19.5 ,30 ,0.0 
8792588,4,16.1,248.5,245.9,-10,27.4,-1,19.5 ,30 ,0.0 
8792588,4,18.2,263.3,246,-15,23.2,-1,19.5 ,30 ,0.0 
8792588,4,37.5,305.3,246,-15,30,-1,19.5 ,30 ,0.0 
8792588,4,25.7,272.5,246,-10,25.4,-1,19.5 ,30 ,0.0 
8792588,4,20.4,271.3,246.1,-13,26.8,-1,19.5 ,30 ,0.0 
8792588,4,19.3,93.1,246,-10,28.4,-1,19.5 ,30 ,0.0 
8792588,4,23.6,270,246,-10,28.8,-1,19.5 ,30 ,0.0 
8792588,4,16.6,270,245.9,-8,28.6,-1,19.5 ,30 ,0.0 
8792588,4,15,123.7,245.9,-14,29.4,2,19.5 ,30 ,0.0 
8792588,4,44.6,128.6,245.8,-12,29.6,-1,19.5 ,30 ,0.0 
8792588,4,40.9,128.8,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,17.2,130,245.9,-12,27.6,-1,19.5 ,30 ,0.0 
8792588,4,12.9,111.3,245.8,-14,24.4,2,19.5 ,30 ,0.0 
